ID,NumAff,NumImm,IDPeriode,MontantDeclaration
6760,AFF0321,IMM01953,202405,-3340.95
6761,AFF0224,IMM08356,202310,-6611.92
6762,AFF0455,IMM06249,202406,-3962.91
6763,AFF0116,IMM01070,202411,-9340.35
6764,AFF0035,IMM09077,202402,4539.7
6765,AFF0176,IMM03064,202410,-6461.46
6766,AFF0428,IMM00683,202405,-7552.24
6767,AFF0377,IMM08403,202402,2558.65
6768,AFF0295,IMM06472,202310,-2356.22
6769,AFF0295,IMM00501,202404,-8452.36
6770,AFF0199,IMM05360,202304,-5016.79
6771,AFF0191,IMM02725,202403,-9473.89
6772,AFF0441,IMM05600,202402,1406.56
6773,AFF0132,IMM03220,202310,7786.45
6774,AFF0473,IMM03002,202304,126.31
6775,AFF0289,IMM09831,202306,1077.79
6776,AFF0422,IMM09754,202306,-4830.29
6777,AFF0476,IMM07005,202408,-771.02
6778,AFF0423,IMM06692,202302,-1461.52
6779,AFF0162,IMM03070,202402,-2158.57
6780,AFF0404,IMM00773,202302,-9629.02
6781,AFF0248,IMM03970,202409,-8438.97
6782,AFF0315,IMM04486,202311,-9415.51
6783,AFF0027,IMM08087,202311,-9278.48
6784,AFF0324,IMM08995,202411,3711.94
6785,AFF0355,IMM07536,202311,-1715.02
6786,AFF0230,IMM03184,202410,8848.51
6787,AFF0110,IMM06450,202409,-9482.81
6788,AFF0307,IMM06901,202405,-6331.03
6789,AFF0180,IMM05828,202405,3171.68
6790,AFF0365,IMM08595,202406,8746.72
6791,AFF0255,IMM06198,202408,-5798.28
6792,AFF0231,IMM00074,202304,2672.81
6793,AFF0283,IMM01818,202404,-9226.99
6794,AFF0065,IMM01823,202312,-2647.76
6795,AFF0265,IMM02574,202402,-2799.52
6796,AFF0134,IMM04230,202411,-2186.72
6797,AFF0088,IMM03769,202410,8104.29
6798,AFF0471,IMM07740,202403,4801.01
6799,AFF0108,IMM06557,202309,5076.63
6800,AFF0352,IMM08707,202409,-7945.98
6801,AFF0327,IMM03950,202404,-2985.66
6802,AFF0172,IMM02330,202310,8413.26
6803,AFF0440,IMM08254,202405,2054.65
6804,AFF0340,IMM00699,202401,-6006.03
6805,AFF0423,IMM05511,202408,108.17
6806,AFF0465,IMM01351,202305,-6271.99
6807,AFF0079,IMM06674,202309,3796.5
6808,AFF0361,IMM01791,202402,8384.55
6809,AFF0211,IMM09577,202301,-6156.51
6810,AFF0358,IMM05586,202311,1142.94
6811,AFF0058,IMM03510,202309,-5009.14
6812,AFF0365,IMM06536,202410,-2712.19
6813,AFF0438,IMM08883,202304,7172.69
6814,AFF0210,IMM09669,202306,474.93
6815,AFF0136,IMM02559,202308,-410.26
6816,AFF0156,IMM07555,202402,8910.33
6817,AFF0118,IMM00461,202406,9623.73
6818,AFF0012,IMM05010,202410,5692.6
6819,AFF0366,IMM02083,202412,-7013.72
6820,AFF0088,IMM07720,202406,9460.77
6821,AFF0085,IMM07777,202311,-7741.62
6822,AFF0384,IMM06762,202304,1076.42
6823,AFF0112,IMM04796,202306,-9238.99
6824,AFF0372,IMM05130,202407,4146.84
6825,AFF0412,IMM08391,202404,-4663.39
6826,AFF0024,IMM06024,202405,-1731.64
6827,AFF0078,IMM04217,202404,-5472.76
6828,AFF0434,IMM08021,202401,4475.86
6829,AFF0224,IMM00913,202402,5213.31
6830,AFF0039,IMM06958,202303,-1677.67
6831,AFF0080,IMM00868,202410,-6771.11
6832,AFF0041,IMM06786,202403,673.56
6833,AFF0081,IMM08968,202407,-231.33
6834,AFF0008,IMM00436,202411,4173.52
6835,AFF0064,IMM05978,202304,3410.36
6836,AFF0484,IMM02016,202309,7707.27
6837,AFF0209,IMM00984,202412,-5827.98
6838,AFF0124,IMM05300,202408,9237.96
6839,AFF0093,IMM01683,202404,8276.36
6840,AFF0154,IMM03325,202301,976.3
6841,AFF0258,IMM03547,202305,7702.3
6842,AFF0269,IMM02879,202307,8222.18
6843,AFF0359,IMM03106,202406,-8388.02
6844,AFF0239,IMM04567,202301,-524.73
6845,AFF0121,IMM01204,202408,7705.51
6846,AFF0207,IMM06250,202405,-134.31
6847,AFF0396,IMM07993,202401,-523.38
6848,AFF0032,IMM05307,202401,-9388.51
6849,AFF0354,IMM02855,202304,3562.54
6850,AFF0094,IMM02218,202402,-7783.41
6851,AFF0442,IMM00188,202411,3686.31
6852,AFF0037,IMM00486,202402,791.04
6853,AFF0316,IMM09450,202412,-8788.22
6854,AFF0317,IMM09056,202308,8852.88
6855,AFF0414,IMM09438,202305,-8905.07
6856,AFF0219,IMM00426,202306,-3901.8
6857,AFF0343,IMM06020,202306,3253.92
6858,AFF0445,IMM01680,202304,429.65
6859,AFF0340,IMM06072,202410,5194.3
6860,AFF0078,IMM08138,202304,-614.02
6861,AFF0273,IMM07032,202404,3619.47
6862,AFF0063,IMM00152,202402,4173.48
6863,AFF0210,IMM09458,202404,3829.65
6864,AFF0460,IMM02444,202301,-3669.41
6865,AFF0278,IMM05564,202410,-7608.25
6866,AFF0026,IMM01802,202411,1580.33
6867,AFF0247,IMM01000,202412,2498.88
6868,AFF0118,IMM00298,202409,-5481.41
6869,AFF0389,IMM09872,202407,7113.39
6870,AFF0037,IMM09840,202411,4223.21
6871,AFF0242,IMM05594,202402,5379.79
6872,AFF0054,IMM05980,202406,-4026.27
6873,AFF0233,IMM05826,202412,-207.2
6874,AFF0270,IMM06453,202411,-8315.82
6875,AFF0053,IMM07302,202308,1440.24
6876,AFF0495,IMM00156,202409,-3750.24
6877,AFF0171,IMM09882,202301,-1285.04
6878,AFF0415,IMM03053,202311,800.72
6879,AFF0168,IMM06340,202402,-2745.22
6880,AFF0349,IMM02872,202412,-9031.69
6881,AFF0195,IMM01635,202309,-6339.02
6882,AFF0188,IMM02657,202411,-2390.23
6883,AFF0473,IMM05432,202307,4970.78
6884,AFF0187,IMM04769,202409,769.47
6885,AFF0056,IMM00658,202409,-3161.32
6886,AFF0233,IMM03855,202307,-9960.69
6887,AFF0419,IMM03949,202307,1890.82
6888,AFF0019,IMM04238,202306,5969.77
6889,AFF0044,IMM04457,202412,-2178.06
6890,AFF0272,IMM07609,202302,8203.85
6891,AFF0393,IMM07750,202406,-6644.8
6892,AFF0059,IMM09208,202304,-892.33
6893,AFF0425,IMM07679,202404,-8944.7
6894,AFF0105,IMM07694,202302,-7847.23
6895,AFF0197,IMM06035,202407,-5852.98
6896,AFF0349,IMM05512,202302,-4335.91
6897,AFF0085,IMM02479,202409,-2682.88
6898,AFF0350,IMM00565,202312,-7335.15
6899,AFF0335,IMM03948,202311,-3073.63
6900,AFF0227,IMM09729,202305,-3950.87
6901,AFF0162,IMM09097,202411,3707.96
6902,AFF0366,IMM03086,202308,2863.64
6903,AFF0056,IMM08850,202403,9923.4
6904,AFF0108,IMM01353,202402,-8064.2
6905,AFF0378,IMM06166,202403,7888.82
6906,AFF0071,IMM01157,202301,-4017.06
6907,AFF0143,IMM00050,202310,2029.78
6908,AFF0485,IMM00091,202301,-353.72
6909,AFF0152,IMM08792,202407,-1801.91
6910,AFF0395,IMM08587,202406,6820.24
6911,AFF0002,IMM03725,202404,-2510.12
6912,AFF0140,IMM05858,202309,-9200.61
6913,AFF0270,IMM05174,202311,-5241.46
6914,AFF0293,IMM08579,202405,-4526.19
6915,AFF0310,IMM02261,202303,4253.82
6916,AFF0126,IMM07139,202410,-9962.47
6917,AFF0257,IMM00294,202411,8280.07
6918,AFF0173,IMM05607,202411,1799.8
6919,AFF0146,IMM00423,202307,-6973.33
6920,AFF0034,IMM04614,202301,5719.93
6921,AFF0258,IMM04027,202312,1711.2
6922,AFF0067,IMM00454,202408,8724.46
6923,AFF0046,IMM05791,202411,6341.44
6924,AFF0315,IMM07400,202409,2209.69
6925,AFF0432,IMM02883,202308,360.36
6926,AFF0212,IMM05425,202312,339.56
6927,AFF0447,IMM05839,202307,7043.45
6928,AFF0488,IMM03494,202308,1270.71
6929,AFF0326,IMM03043,202310,-8270.21
6930,AFF0016,IMM06369,202405,7180.2
6931,AFF0475,IMM08812,202310,2302.17
6932,AFF0184,IMM09800,202312,-8627.42
6933,AFF0437,IMM06654,202401,258.9
6934,AFF0169,IMM04287,202412,5849.81
6935,AFF0335,IMM05428,202311,-5916.53
6936,AFF0282,IMM08734,202405,-5933.37
6937,AFF0020,IMM08948,202410,-9921.38
6938,AFF0227,IMM08599,202305,-6240.56
6939,AFF0247,IMM08813,202308,5002.94
6940,AFF0273,IMM03578,202301,2782.75
6941,AFF0119,IMM00934,202311,-2505.48
6942,AFF0454,IMM00645,202402,-8925.36
6943,AFF0273,IMM07120,202405,-1487.11
6944,AFF0230,IMM08477,202404,-6359.75
6945,AFF0464,IMM09955,202405,-7228.67
6946,AFF0458,IMM05896,202401,-1865.32
6947,AFF0383,IMM00975,202303,-4681.56
6948,AFF0150,IMM08339,202305,4047.91
6949,AFF0017,IMM00399,202310,3407.57
6950,AFF0188,IMM00838,202307,-5803.55
6951,AFF0194,IMM04798,202302,-7710.81
6952,AFF0177,IMM08328,202306,9423.99
6953,AFF0155,IMM05444,202308,3392.65
6954,AFF0200,IMM05694,202308,3145.55
6955,AFF0229,IMM08016,202308,429.93
6956,AFF0184,IMM00186,202305,9436.32
6957,AFF0419,IMM00826,202405,6548.1
6958,AFF0074,IMM05784,202409,920.64
6959,AFF0158,IMM00315,202401,780.07
6960,AFF0229,IMM07731,202304,-121.61
6961,AFF0467,IMM08418,202410,-1789.28
6962,AFF0181,IMM09760,202402,-2280.55
6963,AFF0288,IMM09888,202309,-4571.62
6964,AFF0218,IMM09075,202311,2613.82
6965,AFF0453,IMM05524,202406,-5652.21
6966,AFF0388,IMM05859,202309,5247.24
6967,AFF0461,IMM08846,202407,-9586.52
6968,AFF0457,IMM01088,202303,-2722.59
6969,AFF0319,IMM07766,202301,-8543.88
6970,AFF0196,IMM09273,202410,858.21
6971,AFF0110,IMM00288,202409,-9688.45
6972,AFF0147,IMM02641,202306,-7278.39
6973,AFF0150,IMM07746,202302,-3553.5
6974,AFF0190,IMM07737,202404,7849.94
6975,AFF0141,IMM01846,202404,7549.59
6976,AFF0173,IMM05712,202404,-9973.34
6977,AFF0243,IMM04832,202406,8578.12
6978,AFF0205,IMM04209,202402,1004.87
6979,AFF0261,IMM07487,202306,-4426.3
6980,AFF0439,IMM02727,202405,985.96
6981,AFF0190,IMM08111,202401,-9087.51
6982,AFF0436,IMM02225,202409,-5526.11
6983,AFF0411,IMM06057,202411,-5145.17
6984,AFF0126,IMM08165,202308,-8714.25
6985,AFF0051,IMM07059,202411,-4583.07
6986,AFF0105,IMM09900,202302,8028.53
6987,AFF0426,IMM04533,202311,71.06
6988,AFF0142,IMM04057,202303,-7471.37
6989,AFF0112,IMM01820,202311,5784.77
6990,AFF0245,IMM08784,202411,-3304.94
6991,AFF0059,IMM07794,202304,-8939.6
6992,AFF0427,IMM02455,202310,-3284.55
6993,AFF0055,IMM07981,202301,-9958.23
6994,AFF0184,IMM06917,202309,5157.3
6995,AFF0164,IMM06102,202409,719.97
6996,AFF0285,IMM05682,202411,-6498.21
6997,AFF0114,IMM07002,202408,5544.8
6998,AFF0067,IMM05621,202406,990.92
6999,AFF0406,IMM02982,202411,-254.63
7000,AFF0318,IMM00491,202311,9270.95
7001,AFF0168,IMM06077,202303,-3718.72
7002,AFF0240,IMM08187,202308,-90.25
7003,AFF0115,IMM00483,202307,4895.73
7004,AFF0444,IMM06059,202307,-8433.51
7005,AFF0364,IMM04619,202301,5679.19
7006,AFF0129,IMM09649,202304,-3542.07
7007,AFF0173,IMM02429,202307,4876.38
7008,AFF0070,IMM09867,202311,-8876.33
7009,AFF0112,IMM09660,202310,9845.19
7010,AFF0034,IMM08497,202401,7747.44
7011,AFF0170,IMM02470,202401,3954.28
7012,AFF0156,IMM02058,202410,2552.2
7013,AFF0196,IMM06249,202309,7341.53
7014,AFF0318,IMM01886,202405,9317.87
7015,AFF0182,IMM09462,202401,-6981.35
7016,AFF0291,IMM05843,202402,3975.81
7017,AFF0290,IMM04278,202311,-6857.72
7018,AFF0104,IMM00638,202306,5958.18
7019,AFF0337,IMM02478,202405,-3865.14
7020,AFF0370,IMM05096,202405,46.19
7021,AFF0104,IMM01539,202302,4110.61
7022,AFF0180,IMM03419,202301,-4452.9
7023,AFF0383,IMM08873,202403,-2867.48
7024,AFF0309,IMM00733,202408,7870.85
7025,AFF0059,IMM04434,202405,-430.72
7026,AFF0310,IMM03124,202304,7592.27
7027,AFF0290,IMM06848,202412,1857.29
7028,AFF0380,IMM04769,202309,1090.83
7029,AFF0363,IMM04581,202303,7508.11
7030,AFF0218,IMM09401,202412,4947.12
7031,AFF0185,IMM05365,202409,-6861.3
7032,AFF0194,IMM02448,202309,5504.77
7033,AFF0210,IMM03840,202309,-9416.53
7034,AFF0232,IMM06549,202304,4669.79
7035,AFF0116,IMM08541,202408,9990.17
7036,AFF0494,IMM05266,202307,577.46
7037,AFF0143,IMM01034,202302,-3295.89
7038,AFF0342,IMM03999,202305,-7078.35
7039,AFF0241,IMM03189,202401,-4828.46
7040,AFF0231,IMM01907,202311,3395.8
7041,AFF0005,IMM08347,202306,6401.67
7042,AFF0179,IMM03121,202403,-5845.34
7043,AFF0192,IMM05606,202301,-662.91
7044,AFF0205,IMM07427,202312,6617.53
7045,AFF0158,IMM03830,202410,-4384.03
7046,AFF0111,IMM00115,202408,-6252.38
7047,AFF0422,IMM06006,202410,4099.97
7048,AFF0063,IMM05978,202408,6416.62
7049,AFF0438,IMM09761,202306,-4645.36
7050,AFF0335,IMM02316,202411,-8081.25
7051,AFF0467,IMM04759,202307,-2811.19
7052,AFF0490,IMM04582,202304,-3192.6
7053,AFF0116,IMM09292,202411,-4108.19
7054,AFF0058,IMM03582,202310,-3370.12
7055,AFF0453,IMM01863,202410,6206.66
7056,AFF0063,IMM09246,202405,4585.12
7057,AFF0181,IMM02916,202412,5456.12
7058,AFF0139,IMM06842,202412,5636.61
7059,AFF0262,IMM09213,202307,2446.99
7060,AFF0407,IMM09874,202407,7884.46
7061,AFF0349,IMM03718,202409,-2112.67
7062,AFF0360,IMM00852,202412,-8395.62
7063,AFF0478,IMM03195,202307,6762.58
7064,AFF0398,IMM03106,202403,4433.08
7065,AFF0460,IMM07125,202304,-8209.45
7066,AFF0312,IMM03219,202311,2816.94
7067,AFF0086,IMM07692,202309,272.47
7068,AFF0178,IMM04190,202409,-9325.84
7069,AFF0426,IMM03087,202408,-8267.32
7070,AFF0308,IMM03344,202403,-6541.32
7071,AFF0398,IMM09363,202304,-5866.71
7072,AFF0051,IMM05129,202303,-1137.85
7073,AFF0174,IMM07520,202304,-1699.8
7074,AFF0429,IMM09869,202311,700.87
7075,AFF0262,IMM09729,202309,-7556.35
7076,AFF0120,IMM05662,202307,-2502.51
7077,AFF0322,IMM06664,202410,-1012.46
7078,AFF0014,IMM08324,202408,-6096.31
7079,AFF0008,IMM04499,202411,-1009.99
7080,AFF0044,IMM03208,202309,9757.58
7081,AFF0126,IMM05076,202309,5405.98
7082,AFF0473,IMM00244,202404,7511.38
7083,AFF0413,IMM08746,202402,-5724.72
7084,AFF0167,IMM07466,202411,-769.11
7085,AFF0036,IMM08969,202408,-3996.73
7086,AFF0318,IMM04462,202306,9309.73
7087,AFF0295,IMM06474,202308,1885.04
7088,AFF0405,IMM04621,202408,-1455.92
7089,AFF0449,IMM01305,202409,4097.65
7090,AFF0324,IMM03629,202304,7133.33
7091,AFF0032,IMM02457,202307,8274.68
7092,AFF0374,IMM06060,202405,8821.49
7093,AFF0268,IMM01650,202407,-6642.85
7094,AFF0078,IMM02495,202304,8774.6
7095,AFF0426,IMM08640,202304,-1351.49
7096,AFF0236,IMM07879,202412,9584.84
7097,AFF0198,IMM01734,202407,2041.87
7098,AFF0479,IMM05449,202405,6906.55
7099,AFF0397,IMM02876,202309,1028.66
7100,AFF0106,IMM06653,202405,5789.35
7101,AFF0387,IMM04534,202303,-7500.27
7102,AFF0395,IMM05240,202403,-2043.48
7103,AFF0424,IMM01842,202303,-6086.0
7104,AFF0251,IMM00604,202312,1470.58
7105,AFF0288,IMM09723,202305,95.98
7106,AFF0246,IMM08214,202402,5225.3
7107,AFF0063,IMM06170,202312,3715.34
7108,AFF0125,IMM03263,202410,-8497.43
7109,AFF0128,IMM08860,202401,-3470.02
7110,AFF0254,IMM06134,202307,-2508.47
7111,AFF0196,IMM00766,202401,1182.76
7112,AFF0177,IMM00311,202402,-6090.08
7113,AFF0220,IMM01983,202306,-4854.34
7114,AFF0197,IMM09224,202306,6392.38
7115,AFF0404,IMM07673,202309,3988.78
7116,AFF0323,IMM04323,202302,-7177.07
7117,AFF0387,IMM01172,202409,-2849.53
7118,AFF0219,IMM01315,202303,8803.56
7119,AFF0092,IMM05109,202303,1988.2
7120,AFF0217,IMM04036,202403,3072.22
7121,AFF0088,IMM05030,202406,-5338.39
7122,AFF0388,IMM05355,202310,528.65
7123,AFF0318,IMM08933,202410,9416.65
7124,AFF0147,IMM01482,202401,765.92
7125,AFF0284,IMM00347,202409,1660.51
7126,AFF0038,IMM06628,202310,7414.9
7127,AFF0075,IMM03939,202309,7736.52
7128,AFF0343,IMM08174,202308,4483.37
7129,AFF0411,IMM02805,202412,-50.07
7130,AFF0226,IMM02103,202301,2628.17
7131,AFF0467,IMM01125,202305,-3230.08
7132,AFF0036,IMM05534,202305,-673.22
7133,AFF0004,IMM09483,202311,-8087.99
7134,AFF0198,IMM03192,202404,-8850.68
7135,AFF0302,IMM06744,202304,6716.49
7136,AFF0474,IMM00957,202310,7656.7
7137,AFF0156,IMM03175,202412,4034.57
7138,AFF0410,IMM02126,202412,7454.2
7139,AFF0085,IMM00740,202311,8415.34
7140,AFF0313,IMM00720,202409,-1572.35
7141,AFF0430,IMM01971,202310,2331.63
7142,AFF0360,IMM08323,202307,-7249.37
7143,AFF0358,IMM01079,202308,4053.73
7144,AFF0336,IMM02674,202412,-991.97
7145,AFF0171,IMM09618,202304,-3569.42
7146,AFF0445,IMM00911,202406,-5484.6
7147,AFF0184,IMM09328,202308,-7131.51
7148,AFF0011,IMM07390,202304,-1836.44
7149,AFF0360,IMM02977,202411,1780.47
7150,AFF0263,IMM03165,202411,-493.66
7151,AFF0113,IMM03257,202403,7691.99
7152,AFF0248,IMM07775,202406,-883.49
7153,AFF0268,IMM01764,202406,9766.45
7154,AFF0446,IMM01502,202307,-6234.64
7155,AFF0432,IMM02107,202405,3161.22
7156,AFF0298,IMM05091,202403,8887.02
7157,AFF0388,IMM02424,202308,-792.37
7158,AFF0041,IMM01947,202304,4967.11
7159,AFF0135,IMM04907,202309,7151.9
7160,AFF0457,IMM04246,202404,-9722.85
7161,AFF0034,IMM03872,202306,-9955.17
7162,AFF0446,IMM05734,202304,-7061.55
7163,AFF0261,IMM08339,202311,6581.09
7164,AFF0203,IMM07697,202406,8299.72
7165,AFF0101,IMM06662,202309,152.02
7166,AFF0442,IMM05459,202407,3896.25
7167,AFF0408,IMM07118,202405,-2806.32
7168,AFF0436,IMM03636,202302,9847.47
7169,AFF0414,IMM00853,202307,9311.64
7170,AFF0279,IMM09365,202312,5224.96
7171,AFF0326,IMM01568,202304,-1037.29
7172,AFF0015,IMM01671,202405,8378.73
7173,AFF0023,IMM01492,202306,-7359.37
7174,AFF0423,IMM02524,202407,8882.26
7175,AFF0036,IMM05755,202404,-8814.02
7176,AFF0353,IMM03816,202311,-3767.63
7177,AFF0081,IMM08795,202411,6538.12
7178,AFF0195,IMM03676,202301,8903.97
7179,AFF0005,IMM09657,202406,4952.69
7180,AFF0023,IMM07912,202402,-3002.06
7181,AFF0459,IMM02415,202404,9713.89
7182,AFF0205,IMM08044,202309,3814.35
7183,AFF0391,IMM07076,202307,-4646.25
7184,AFF0106,IMM08095,202404,-2842.31
7185,AFF0160,IMM00594,202410,-6514.84
7186,AFF0450,IMM03673,202310,-5896.13
7187,AFF0014,IMM07669,202402,-875.56
7188,AFF0449,IMM00049,202404,8694.45
7189,AFF0398,IMM04244,202410,5180.76
7190,AFF0353,IMM04136,202302,1797.92
7191,AFF0015,IMM09398,202302,-6602.08
7192,AFF0478,IMM01260,202306,4219.23
7193,AFF0199,IMM06461,202411,8498.56
7194,AFF0072,IMM06409,202305,7744.69
7195,AFF0194,IMM04476,202303,-5442.99
7196,AFF0325,IMM09410,202306,2550.91
7197,AFF0215,IMM03336,202412,-933.46
7198,AFF0140,IMM05579,202411,-9211.83
7199,AFF0161,IMM00603,202401,-6441.07
7200,AFF0485,IMM08945,202407,9815.75
7201,AFF0103,IMM09929,202310,-802.36
7202,AFF0189,IMM04606,202311,-8785.78
7203,AFF0091,IMM07846,202402,1594.54
7204,AFF0429,IMM07731,202308,4493.03
7205,AFF0163,IMM03665,202405,-489.67
7206,AFF0285,IMM03899,202301,-1867.66
7207,AFF0134,IMM06014,202410,3419.28
7208,AFF0395,IMM06973,202409,-6217.5
7209,AFF0029,IMM05926,202306,-3580.65
7210,AFF0016,IMM06386,202312,8784.75
7211,AFF0428,IMM05716,202306,-5089.35
7212,AFF0029,IMM05580,202302,-9508.92
7213,AFF0186,IMM08535,202405,-7117.46
7214,AFF0387,IMM07042,202404,8488.06
7215,AFF0180,IMM06815,202410,2769.51
7216,AFF0159,IMM02676,202405,1434.45
7217,AFF0288,IMM04251,202311,2718.8
7218,AFF0169,IMM06703,202304,-9901.66
7219,AFF0379,IMM09913,202405,-1746.68
7220,AFF0141,IMM09624,202311,231.32
7221,AFF0364,IMM00416,202312,9697.67
7222,AFF0077,IMM05421,202302,-8024.02
7223,AFF0486,IMM05049,202303,-1863.13
7224,AFF0253,IMM07868,202309,-3736.87
7225,AFF0221,IMM00296,202407,5040.57
7226,AFF0393,IMM08566,202312,4588.08
7227,AFF0413,IMM02020,202302,-5819.76
7228,AFF0362,IMM07550,202405,3823.39
7229,AFF0106,IMM02387,202304,3205.9
7230,AFF0330,IMM00097,202401,-664.1
7231,AFF0350,IMM07074,202401,5317.74
7232,AFF0335,IMM09570,202403,6231.43
7233,AFF0090,IMM01234,202405,1606.9
7234,AFF0133,IMM00971,202304,9372.99
7235,AFF0470,IMM06917,202407,2648.87
7236,AFF0386,IMM09622,202304,-9706.3
7237,AFF0047,IMM01690,202301,-841.57
7238,AFF0158,IMM07654,202408,-1781.22
7239,AFF0175,IMM08884,202411,9142.17
7240,AFF0243,IMM05341,202301,-2023.35
7241,AFF0207,IMM09454,202401,-2147.54
7242,AFF0064,IMM07856,202308,-9716.91
7243,AFF0242,IMM09892,202307,4946.66
7244,AFF0125,IMM04775,202312,-4686.68
7245,AFF0276,IMM07258,202406,4353.68
7246,AFF0363,IMM08588,202410,1563.0
7247,AFF0471,IMM08329,202401,3996.94
7248,AFF0265,IMM01754,202406,-9163.57
7249,AFF0193,IMM07247,202305,5550.55
7250,AFF0238,IMM09334,202411,513.53
7251,AFF0488,IMM04518,202303,1829.71
7252,AFF0044,IMM04237,202405,-3654.18
7253,AFF0243,IMM00397,202406,-8572.19
7254,AFF0473,IMM07191,202301,-7845.67
7255,AFF0436,IMM03901,202403,4497.41
7256,AFF0318,IMM08992,202312,-9561.74
7257,AFF0081,IMM03354,202304,-2949.24
7258,AFF0138,IMM02914,202303,-5717.65
7259,AFF0274,IMM08178,202311,-773.46
7260,AFF0411,IMM04173,202303,6597.23
7261,AFF0038,IMM07424,202301,-5333.48
7262,AFF0065,IMM09493,202411,-9775.76
7263,AFF0098,IMM09258,202303,9259.25
7264,AFF0140,IMM04338,202403,-8207.89
7265,AFF0139,IMM01693,202302,-2260.99
7266,AFF0252,IMM00299,202411,4335.8
7267,AFF0275,IMM08446,202410,-2972.36
7268,AFF0027,IMM02562,202410,1538.35
7269,AFF0083,IMM07479,202409,1605.07
7270,AFF0064,IMM07528,202305,4787.61
7271,AFF0188,IMM09970,202412,-6189.93
7272,AFF0398,IMM06609,202304,7069.62
7273,AFF0180,IMM04182,202301,4616.06
7274,AFF0290,IMM08946,202302,9043.46
7275,AFF0320,IMM01659,202311,-339.48
7276,AFF0288,IMM01589,202312,7683.53
7277,AFF0133,IMM08237,202303,-1126.73
7278,AFF0264,IMM07076,202412,2032.05
7279,AFF0368,IMM05281,202408,-5644.7
7280,AFF0115,IMM00886,202302,-4004.29
7281,AFF0235,IMM03406,202307,1544.8
7282,AFF0263,IMM02030,202309,6497.24
7283,AFF0052,IMM09771,202305,5544.62
7284,AFF0055,IMM01500,202310,5029.93
7285,AFF0019,IMM04735,202301,-1027.27
7286,AFF0211,IMM00828,202303,9314.27
7287,AFF0236,IMM02320,202308,9720.2
7288,AFF0471,IMM00418,202402,8749.06
7289,AFF0474,IMM09182,202406,4838.73
7290,AFF0432,IMM08122,202405,3303.69
7291,AFF0489,IMM01893,202308,-4793.96
7292,AFF0339,IMM04769,202305,-5089.98
7293,AFF0370,IMM09765,202311,-778.28
7294,AFF0207,IMM07136,202305,-6154.73
7295,AFF0088,IMM07101,202406,-1958.86
7296,AFF0049,IMM04808,202306,9807.85
7297,AFF0467,IMM08360,202411,1607.47
7298,AFF0142,IMM02671,202310,-2905.24
7299,AFF0475,IMM07746,202310,-2019.6
7300,AFF0106,IMM01526,202409,8439.55
7301,AFF0033,IMM00411,202306,5522.24
7302,AFF0455,IMM02464,202407,7561.16
7303,AFF0071,IMM05333,202407,2914.02
7304,AFF0302,IMM04435,202305,5691.81
7305,AFF0148,IMM01742,202312,5505.86
7306,AFF0459,IMM05838,202408,2236.94
7307,AFF0098,IMM09339,202311,-4031.4
7308,AFF0484,IMM05601,202410,-6143.66
7309,AFF0251,IMM05034,202311,-1962.28
7310,AFF0386,IMM04024,202409,-1233.53
7311,AFF0394,IMM06783,202406,7405.59
7312,AFF0050,IMM08726,202404,9213.89
7313,AFF0309,IMM06552,202408,-571.11
7314,AFF0425,IMM01956,202305,9419.35
7315,AFF0384,IMM00712,202410,8164.01
7316,AFF0443,IMM04794,202311,-8050.49
7317,AFF0208,IMM06558,202406,1274.48
7318,AFF0419,IMM09869,202401,6040.01
7319,AFF0221,IMM00933,202302,-5684.97
7320,AFF0096,IMM05256,202401,-414.32
7321,AFF0026,IMM06692,202310,-8417.62
7322,AFF0389,IMM03284,202306,-4313.69
7323,AFF0328,IMM07398,202402,-8347.43
7324,AFF0396,IMM09660,202308,-3316.16
7325,AFF0218,IMM09489,202304,-6730.52
7326,AFF0200,IMM06377,202411,-645.18
7327,AFF0122,IMM01894,202310,6785.38
7328,AFF0493,IMM04806,202308,-3432.66
7329,AFF0348,IMM00805,202311,-1417.2
7330,AFF0398,IMM03074,202303,-9467.86
7331,AFF0036,IMM08024,202309,-1100.3
7332,AFF0454,IMM09241,202305,8540.65
7333,AFF0375,IMM02099,202301,1326.42
7334,AFF0414,IMM09549,202309,-8575.1
7335,AFF0472,IMM06903,202311,2535.63
7336,AFF0283,IMM01489,202305,1602.5
7337,AFF0379,IMM07628,202406,3765.98
7338,AFF0458,IMM04127,202301,-3965.14
7339,AFF0463,IMM00083,202304,-2481.04
7340,AFF0472,IMM02286,202302,-1330.02
7341,AFF0474,IMM07650,202403,-7279.21
7342,AFF0207,IMM00885,202402,-6827.49
7343,AFF0149,IMM02024,202305,-8855.53
7344,AFF0283,IMM07168,202412,-5086.48
7345,AFF0399,IMM04989,202411,-5197.72
7346,AFF0007,IMM03122,202401,1002.37
7347,AFF0234,IMM03461,202302,-1746.34
7348,AFF0114,IMM00130,202410,-1307.44
7349,AFF0215,IMM01935,202408,-3850.87
7350,AFF0481,IMM07686,202309,-8339.05
7351,AFF0022,IMM03455,202310,-8125.98
7352,AFF0373,IMM01547,202409,3308.02
7353,AFF0183,IMM08135,202308,6102.42
7354,AFF0393,IMM06244,202309,1409.61
7355,AFF0313,IMM06068,202306,185.52
7356,AFF0335,IMM02388,202309,3965.19
